SystemID,Region,Constellation,Name,Security,Neighbors
30004399,Branch,T-RQ7S,BU-IU4,-0.87,30004398:30004402
30004403,Branch,T-RQ7S,3KNA-N,-0.49,30004398
30004548,Outer Ring,Sole,YVA-F0,-0.70,30004547:30004549
30004594,Fountain,Unicorn,U-SOH2,-0.69,30004593:30004595
30004615,Fountain,Chimera,HMF-9D,-0.21,30004610
30004631,Fountain,Griffin,G-UTHL,-0.12,30004630:30004632:30004633:30004635
30004632,Fountain,Griffin,38IA-E,-0.16,30004630:30004631:30004633:30004634
30004633,Fountain,Griffin,M-KXEH,-0.09,30004630:30004631:30004632
30004650,Fountain,Skaven,1-5GBW,-0.73,30004649:30004653:30004654
30004651,Fountain,Skaven,C-FER9,-0.56,30004649:30004652
30004652,Fountain,Skaven,F2-2C3,-0.56,30004649:30004651
30004657,Fountain,Mermaid,PB-0C1,-0.29,30004656:30004658
30004659,Fountain,Mermaid,L7-APB,-0.24,30004658:30004660
30004713,Delve,B4H-9W,O-IOAI,-0.01,30004712:30004714
30004718,Delve,6-UCYU,FWST-8,-0.10,30004711:30004719:30004721
30004726,Delve,O5K-Y6,IP6V-X,-0.03,30004725:30004728
30004727,Delve,O5K-Y6,R5-MM8,-0.06,30004725
30004729,Delve,O5K-Y6,T-J6HT,-0.01,30004725
30004777,Delve,NJU-QV,ZXB-VC,-0.90,30004665:30004774
30004804,Tenerifis,QP6B-I,BW-WJ2,-0.14,30002122:30004805
30004807,Tenerifis,QP6B-I,UALX-3,-0.19,30004806:30004808:30004809
30004811,Tenerifis,AU-S0B,4-P4FE,-0.33,30004808:30004812:30004815
30000437,Detorid,GJH-1C,EU9-J3,-0.25,30000436
30000438,Detorid,GJH-1C,PQRE-W,-0.62,30000435:30000439
30000444,Detorid,RFQ-8Y,H-FGJO,-0.21,30000443:30000466:30000492
30000448,Detorid,MZ-PA2,3-LJW3,-0.62,30000446:30000449:30000581
30000460,Detorid,PR-ACX,G3D-ZT,-0.34,30000461:30000462:30000464:30000465
30000495,Detorid,3R-BJL,FIDY-8,-0.52,30000494:30000496
30000573,Wicked Creek,J-9M7D,1-7B6D,-0.69,30000572:30000574:30000576
30000575,Wicked Creek,J-9M7D,U-HVIX,-0.66,30000572:30000576:30000577
30000576,Wicked Creek,J-9M7D,4-EFLU,-0.52,30000572:30000573:30000575
30000580,Wicked Creek,R-M719,MN-Q26,-0.51,30000578:30000582:30000585:30000586
30000582,Wicked Creek,R-M719,4-OS2A,-0.60,30000580:30000586
30000585,Wicked Creek,R-M719,XQS-GZ,-0.55,30000580:30000586:30000599
30000602,Wicked Creek,4-QV2L,WRL4-2,-0.41,30000599:30000603
30000604,Wicked Creek,4-QV2L,XEN7-0,-0.19,30000601
30000741,Insmother,IV-LWJ,5M2-KP,-0.40,30000737:30000740
30000742,Insmother,IV-LWJ,TK-DLH,-0.31,30000738:30000740:30000831
30000753,Insmother,E-95ID,S0U-MO,-0.25,30000755:30000824
30000754,Insmother,E-95ID,F39H-1,-0.17,30000752
30000824,Insmother,FD-7Y4,N-O53U,-0.43,30000753:30000825
30000834,Insmother,TL-FDN,RZ-TI6,-0.77,30000831:30000835
30000839,Insmother,R-CL2W,GB-6X5,-0.52,30000527:30000838:30000840
30000842,Insmother,R-CL2W,VD-8QY,-0.56,30000841:30000843
30001238,Catch,6JCS-4,K717-8,-0.25,30001223:30001239
30001241,Catch,6JCS-4,5-N2EY,-0.21,30001225:30001239
30001242,Catch,6JCS-4,KB-U56,-0.27,30001240:30001243
30001255,Catch,BRP2-K,Y-PNRL,-0.77,30001254:30001256:30001257
30001256,Catch,BRP2-K,FAT-6P,-0.64,30001254:30001255:30001258
30001260,Catch,BRP2-K,4-07MU,-1.00,30001259:30004009
30001836,Stain,5VN-B7,VTGN-U,-0.07,30001834:30001835:30001837
30001838,Stain,41JS-R,Q-Q2S6,-0.09,30001835:30001839:30001841
30002105,Immensea,Q-IPAA,B-S347,-0.58,30002103:30002104:30002107
30002109,Immensea,K-ZKBM,Y19P-1,-0.17,30002110:30002111:30002112:30002113:30002114
30002112,Immensea,K-ZKBM,JDAS-0,-0.29,30002109:30002110:30002115
30002126,Immensea,RTCU-5,WYF8-8,-0.60,30002124:30002128
30002145,Immensea,4MY-AB,PH-NFR,-0.24,30002110:30002146:30002147:30002148
30002155,Immensea,Y46-EN,XS-K1O,-0.54,30002154:30002156
30002582,Impass,5J-SSP,3-UCBF,-0.47,30002581:30002583
30002584,Impass,5J-SSP,TM-0P2,-0.38,30002583:30002585
30002954,Deklein,D-AWFI,RG9-7U,-0.98,30002953:30002955
30004011,Querious,MPJW-6,N-M1A3,-0.67,30004009:30004031
30004018,Querious,3B-IWE,L-FVHR,-0.02,30004014:30004015
30004027,Querious,4QZ-2M,QY1E-N,-0.60,30004026:30004798
30004029,Querious,4QZ-2M,BX-VEX,-0.86,30004026:30004030
30004374,Branch,BI-NFW,5-P1Y2,-0.53,30004373:30004375
30004549,Outer Ring,Sole,0D-CHA,-0.79,30004548:30004550
30004595,Fountain,Unicorn,DBRN-Z,-0.75,30004594
30004634,Fountain,Griffin,TU-Y2A,-0.47,30004632:30004635
30004635,Fountain,Griffin,7BIX-A,-0.60,30004631:30004634
30004653,Fountain,Skaven,F-88PJ,-0.90,30004650
30004654,Fountain,Skaven,ATQ-QS,-0.54,30004650
30004714,Delve,B4H-9W,QX-LIJ,-0.01,30004713:30004716
30004719,Delve,6-UCYU,YZ9-F6,-0.18,30004718:30004720:30004722
30004721,Delve,6-UCYU,G-TT5V,-0.13,30004718
30004728,Delve,O5K-Y6,1B-VKF,-0.04,30004726:30004744
30004758,Delve,W-4U1E,SVM-3K,-0.63,30004012:30004756
30004764,Delve,O-EIMK,3-DMQT,-1.00,30004028:30004762
30004774,Delve,NJU-QV,5-CQDA,-0.49,30004772:30004773:30004775:30004776:30004777
30004805,Tenerifis,QP6B-I,S4-9DN,-0.09,30004803:30004804:30004806
30004806,Tenerifis,QP6B-I,DT-PXH,-0.11,30004805:30004807
30004809,Tenerifis,QP6B-I,Y-ORBJ,-0.28,30004807:30004810
30004812,Tenerifis,AU-S0B,RH0-EG,-0.35,30004811:30004813:30004816
30004815,Tenerifis,AU-S0B,QRBN-M,-0.51,30004811:30004824
30000439,Detorid,GJH-1C,OEG-K9,-0.80,30000438:30000603
30000446,Detorid,MZ-PA2,C5-SUU,-0.51,30000447:30000448:30000450:30000452
30000449,Detorid,MZ-PA2,ZLO3-V,-0.59,30000448:30000451
30000462,Detorid,PR-ACX,L8-WNE,-0.44,30000460:30000463
30000464,Detorid,PR-ACX,GC-LTF,-0.26,30000460
30000465,Detorid,PR-ACX,NB-ALM,-0.46,30000460
30000466,Detorid,5P4-QA,LT-XI4,-0.24,30000444:30000467
30000492,Detorid,D-95MV,O3-4MN,-0.25,30000444:30000491:30000493:30000509
30000496,Detorid,3R-BJL,X40H-9,-0.62,30000495:30000497
30000527,Detorid,NZU8-G,U69-YC,-0.52,30000525:30000528:30000839
30000574,Wicked Creek,J-9M7D,H6-EYX,-0.73,30000573
30000577,Wicked Creek,J-9M7D,EIH-IU,-0.60,30000575
30000578,Wicked Creek,R-M719,F-EM4Q,-0.43,30000580
30000603,Wicked Creek,4-QV2L,V7G-RL,-0.44,30000439:30000602
30000737,Insmother,IV-LWJ,KD-KPR,-0.42,30000741
30000738,Insmother,IV-LWJ,PT-21C,-0.18,30000742
30000831,Insmother,TL-FDN,O-9G5Y,-0.52,30000742:30000832:30000834
30000840,Insmother,R-CL2W,7EX-14,-0.56,30000839:30000841
30000841,Insmother,R-CL2W,N7-KGJ,-0.59,30000840:30000842
30001239,Catch,6JCS-4,NH-1X6,-0.24,30001238:30001240:30001241
30001240,Catch,6JCS-4,KH0Z-0,-0.18,30001239:30001242
30001257,Catch,BRP2-K,6BPS-T,-0.83,30001255:30001258
30001258,Catch,BRP2-K,25S-6P,-0.95,30001256:30001257:30001259
30001259,Catch,BRP2-K,RR-D05,-0.98,30001258:30001260
30001837,Stain,5VN-B7,0Y1-M7,-0.08,30001836:30001845
30001839,Stain,41JS-R,WHG2-7,-0.10,30001838:30001840
30001841,Stain,41JS-R,32-GI9,-0.08,30001838
30002104,Immensea,Q-IPAA,QI-S9W,-0.34,30002105:30002108:30002138
30002107,Immensea,Q-IPAA,AF0-V5,-0.40,30002105
30002111,Immensea,K-ZKBM,SPBS-6,-0.18,30002109:30002113:30002114
30002113,Immensea,K-ZKBM,A4B-V5,-0.15,30002109:30002111:30002114
30002114,Immensea,K-ZKBM,LN-56V,-0.22,30002109:30002111:30002113
30002115,Immensea,K-ZKBM,Y2-QUV,-0.28,30002112:30002116
30002128,Immensea,RTCU-5,FYI-49,-0.70,30002126
30002146,Immensea,4MY-AB,DW-N2S,-0.21,30002145:30002147:30002148:30002149:30002150
30002147,Immensea,4MY-AB,W-FHWJ,-0.24,30002145:30002146:30002150
30002148,Immensea,4MY-AB,X-6WC7,-0.37,30002145:30002146:30002150
30002156,Immensea,Y46-EN,FN-DSR,-0.40,30002155:30002158
30002581,Impass,5J-SSP,1-7KWU,-0.40,30002582:30004814
30002585,Impass,5J-SSP,4OIV-X,-0.26,30002584:30002586
30004030,Querious,4QZ-2M,B-7DFU,-1.00,30004029
30004031,Querious,XLL-Z7,ZXJ-71,-0.68,30004011:30004032:30004033
30004550,Outer Ring,Sole,A2V6-6,-0.85,30004549
30004716,Delve,B4H-9W,4K-TRB,-0.02,30004714:30004730
30004720,Delve,6-UCYU,0N-3RO,-0.20,30004719:30004723
30004722,Delve,6-UCYU,319-3D,-0.32,30004719:30004750:30004778
30004744,Delve,D5-SOW,QC-YX6,-0.03,30004728:30004745:30004747
30004756,Delve,W-4U1E,0-HDC8,-0.72,30004754:30004758
30004762,Delve,O-EIMK,N-8YET,-0.88,30004759:30004764
30004772,Delve,NJU-QV,KEE-N6,-0.23,30004736:30004773:30004774
30004773,Delve,NJU-QV,M2-XFE,-0.37,30004772:30004774:30004775
30004775,Delve,NJU-QV,I-E3TG,-0.49,30004773:30004774
30004776,Delve,NJU-QV,S-6HHN,-0.91,30004774
30004798,Delve,OK-FEM,C3N-3S,-0.68,30004027:30004797:30004799:30004800
30004803,Tenerifis,QP6B-I,WB-AYY,-0.05,30004805
30004810,Tenerifis,QP6B-I,6-IAFR,-0.24,30004809:30004817
30004813,Tenerifis,AU-S0B,D-9UEV,-0.32,30004812:30004814:30004816
30004816,Tenerifis,AU-S0B,78R-PI,-0.43,30004812:30004813:30004814
30004824,Tenerifis,E-IFSA,C3-0YD,-0.56,30004815:30004825
30000447,Detorid,MZ-PA2,XSUD-1,-0.34,30000446:30000472
30000450,Detorid,MZ-PA2,P7MI-T,-0.40,30000446:30000451
30000451,Detorid,MZ-PA2,JFV-ID,-0.36,30000449:30000450
30000452,Detorid,MZ-PA2,3-3EZB,-0.51,30000446:30000453
30000463,Detorid,PR-ACX,1-GBVE,-0.44,30000462:30000502
30000467,Detorid,5P4-QA,L-QQ6P,-0.35,30000466:30000468
30000491,Detorid,D-95MV,A-7XFN,-0.23,30000490:30000492
30000493,Detorid,D-95MV,U-MFTL,-0.31,30000492:30000521
30000497,Detorid,3R-BJL,F2W-C6,-0.71,30000496:30000498
30000509,Detorid,4SRW-B,IAS-I5,-0.39,30000492:30000508:30000510:30000511
30000525,Detorid,NZU8-G,7-A6XV,-0.45,30000523:30000527
30000528,Detorid,NZU8-G,L-L7PE,-0.56,30000527
30000832,Insmother,TL-FDN,27-HP0,-0.64,30000831:30000833
30001840,Stain,41JS-R,9RQ-L8,-0.07,30001839:30001842:30001844
30001845,Stain,H26A-B,7R5-7R,-0.13,30001837:30001846:30001850
30002108,Immensea,Q-IPAA,B-A587,-0.23,30002104:30002106
30002116,Immensea,K-ZKBM,O7-7UX,-0.26,30002115
30002138,Immensea,K-N3MD,QE-E1D,-0.27,30002104:30002139:30002140
30002149,Immensea,4MY-AB,D-BAMJ,-0.13,30002146:30002150:30002151
30002150,Immensea,4MY-AB,JKWP-U,-0.24,30002146:30002147:30002148:30002149
30002158,Immensea,Y46-EN,7-ZT1Y,-0.30,30002156
30002586,Impass,5J-SSP,Y-JKJ8,-0.21,30002585:30002587
30004032,Querious,XLL-Z7,F-NXLQ,-0.79,30004031:30004033:30004034:30004035:30004036
30004033,Querious,XLL-Z7,ES-Q0W,-0.78,30004031:30004032:30004036
30004723,Delve,6-UCYU,I3Q-II,-0.25,30004720
30004730,Delve,SPNZ-Z,D-W7F0,-0.12,30004716:30004731:30004735
30004736,Delve,SPNZ-Z,4X0-8B,-0.24,30004731:30004732:30004772
30004745,Delve,D5-SOW,T-M0FA,-0.13,30004744:30004746:30004748:30004749
30004747,Delve,D5-SOW,LUA5-L,-0.04,30004744:30004748
30004750,Delve,W-4U1E,D-3GIQ,-0.39,30004722:30004751
30004754,Delve,W-4U1E,PUIG-F,-0.67,30004753:30004756
30004759,Delve,O-EIMK,1DQ1-A,-0.39,30004735:30004760:30004762:30004765
30004778,Delve,LSC-4P,GY6A-L,-0.53,30004722:30004779:30004783
30004797,Delve,OK-FEM,YAW-7M,-0.76,30004796:30004798
30004799,Delve,OK-FEM,CX8-6K,-0.41,30004796:30004798:30004801
30004800,Delve,OK-FEM,LWX-93,-0.90,30004798:30004960
30004814,Tenerifis,AU-S0B,H-HWQR,-0.35,30002581:30004813:30004816
30004817,Tenerifis,CL-QB2,ZD1-Z2,-0.34,30004810:30004818
30004825,Tenerifis,E-IFSA,PDF-3Z,-0.58,30004824:30004826:30004829
30000453,Detorid,MZ-PA2,52CW-6,-0.46,30000452:30000485
30000468,Detorid,5P4-QA,5OJ-G2,-0.47,30000467:30000469:30000470
30000472,Detorid,1RG-GU,OFVH-Y,-0.30,30000447:30000473:30000475
30000490,Detorid,D-95MV,DX-TAR,-0.24,30000487:30000488:30000491
30000498,Detorid,3R-BJL,KZ9T-C,-0.77,30000484:30000497:30000499
30000502,Detorid,T875-C,E-1XVP,-0.21,30000463:30000501
30000508,Detorid,4SRW-B,SAI-T9,-0.31,30000478:30000509:30000510:30000511
30000510,Detorid,4SRW-B,K7S-FF,-0.34,30000508:30000509
30000511,Detorid,4SRW-B,RT-9WL,-0.50,30000508:30000509:30000512
30000521,Detorid,NZU8-G,W6P-7U,-0.32,30000493:30000522:30000523
30000523,Detorid,NZU8-G,H-93YV,-0.33,30000521:30000524:30000525:30000526
30000833,Insmother,TL-FDN,X1-IZ0,-0.59,30000832
30001842,Stain,41JS-R,TG-Z23,-0.05,30001840:30001843:30001844:30001851
30001844,Stain,41JS-R,4J-ZC9,-0.06,30001840:30001842
30001846,Stain,H26A-B,Y1-UQ2,-0.17,30001845:30001847
30001850,Stain,H26A-B,57M7-W,-0.22,30001845:30001849
30002106,Immensea,Q-IPAA,PPFB-U,-0.07,30002108
30002139,Immensea,K-N3MD,LK1K-5,-0.30,30002138:30002141:30002165
30002140,Immensea,K-N3MD,REB-KR,-0.27,30002138:30002142:30002144
30002151,Immensea,4MY-AB,RHE7-W,-0.08,30002149:30002152
30002587,Impass,5J-SSP,AFJ-NB,-0.16,30002586:30002588
30004034,Querious,XLL-Z7,H74-B0,-0.68,30004032:30004036
30004035,Querious,XLL-Z7,NU4-2G,-0.97,30004032
30004036,Querious,XLL-Z7,3D5K-R,-0.68,30004032:30004033:30004034
30004731,Delve,SPNZ-Z,JP4-AA,-0.13,30004730:30004732:30004734:30004736
30004732,Delve,SPNZ-Z,FM-JK5,-0.23,30004731:30004733:30004736
30004735,Delve,SPNZ-Z,T5ZI-S,-0.14,30004730:30004759
30004746,Delve,D5-SOW,4O-239,-0.35,30004745:30004749:30004766
30004748,Delve,D5-SOW,T-IPZB,-0.11,30004745:30004747
30004749,Delve,D5-SOW,Q-JQSG,-0.21,30004745:30004746:30004784
30004751,Delve,W-4U1E,K-6K16,-0.43,30004750:30004752:30004753:30004757
30004753,Delve,W-4U1E,W-KQPI,-0.59,30004751:30004754
30004760,Delve,O-EIMK,8WA-Z6,-0.63,30004759:30004761:30004765
30004765,Delve,O-EIMK,MO-GZ5,-0.71,30004759:30004760
30004779,Delve,LSC-4P,UEXO-Z,-0.83,30004778:30004780:30004790
30004783,Delve,LSC-4P,N8D9-Z,-0.48,30004778
30004796,Delve,OK-FEM,9GNS-2,-0.55,30004782:30004797:30004799:30004801
30004801,Delve,OK-FEM,1-2J4P,-0.41,30004796:30004799:30004802:30004927
30004818,Tenerifis,CL-QB2,C-FD0D,-0.32,30004817:30004819:30004822
30004826,Tenerifis,E-IFSA,9-MJVQ,-0.49,30004825:30004827:30004828
30004829,Tenerifis,E-IFSA,PEK-8Z,-0.70,30004825:30004830
30004960,Period Basis,6KFH-X,TN25-J,-0.95,30004800:30004956
30000469,Detorid,5P4-QA,9-02G0,-0.47,30000468:30000471
30000470,Detorid,5P4-QA,XA5-TY,-0.53,30000468
30000473,Detorid,1RG-GU,2-X0PF,-0.38,30000472:30000474:30000475
30000475,Detorid,1RG-GU,QLPX-J,-0.28,30000472:30000473:30000476
30000478,Detorid,1RG-GU,FR46-E,-0.27,30000476:30000477:30000508:30000514
30000484,Detorid,ZPI-2E,FMH-OV,-0.90,30000483:30000498
30000485,Detorid,D-95MV,TYB-69,-0.34,30000453:30000486:30000487
30000487,Detorid,D-95MV,7-P1JO,-0.25,30000485:30000488:30000490
30000488,Detorid,D-95MV,T-0JWP,-0.24,30000487:30000490
30000499,Detorid,3R-BJL,XW2H-V,-0.87,30000498
30000501,Detorid,T875-C,S-51XG,-0.14,30000500:30000502:30000503
30000512,Detorid,4SRW-B,O5Q7-U,-0.60,30000511:30000513
30000522,Detorid,NZU8-G,0IF-26,-0.40,30000521
30000524,Detorid,NZU8-G,E51-JE,-0.28,30000523
30000526,Detorid,NZU8-G,QXE-1N,-0.35,30000523
30001843,Stain,41JS-R,IP-MVJ,-0.04,30001842
30001847,Stain,H26A-B,HM-UVD,-0.25,30001846:30001848:30001849
30001849,Stain,H26A-B,WNS-7J,-0.31,30001847:30001850
30001851,Stain,Y-2D6Q,JS-E8E,-0.07,30001842:30001852
30002141,Immensea,K-N3MD,Z-H2MA,-0.27,30002139:30002143
30002142,Immensea,K-N3MD,L-5JCJ,-0.26,30002140:30002144
30002144,Immensea,K-N3MD,4-GB14,-0.25,30002140:30002142
30002152,Immensea,4MY-AB,F76-8Q,-0.06,30002151
30002165,Immensea,YENX-U,B2-UQW,-0.37,30002139:30002166:30002167
30002588,Impass,ZYR-NF,H-64KI,-0.16,30002587:30002589:30002590
30004733,Delve,SPNZ-Z,PDE-U3,-0.51,30004732
30004734,Delve,SPNZ-Z,23G-XC,-0.01,30004731
30004752,Delve,W-4U1E,QY6-RK,-0.60,30004751:30004755
30004757,Delve,W-4U1E,F-TE1T,-0.73,30004751:30004755
30004761,Delve,O-EIMK,5BTK-M,-0.65,30004760:30004763
30004766,Delve,SG-CTQ,39P-1J,-0.56,30004746:30004767:30004768:30004769:30004770
30004780,Delve,LSC-4P,9O-8W1,-0.77,30004779:30004781
30004782,Delve,LSC-4P,PF-KUQ,-0.46,30004781:30004796
30004784,Delve,1-A81R,F-9PXR,-0.06,30004749:30004785
30004790,Delve,F-I56R,7-K6UE,-0.85,30004779:30004791:30004792:30004793
30004802,Delve,OK-FEM,M0O-JG,-0.06,30004801
30004819,Tenerifis,CL-QB2,S-9RCJ,-0.30,30004818:30004820:30004822
30004822,Tenerifis,CL-QB2,W-16DY,-0.29,30004818:30004819:30004823:30004831
30004827,Tenerifis,E-IFSA,L2GN-K,-0.45,30004826
30004828,Tenerifis,E-IFSA,4-IT9G,-0.46,30004826
30004830,Tenerifis,E-IFSA,2PG-KN,-0.76,30004829
30004927,Period Basis,XOV7-5,L-YMYU,-0.09,30004801:30004928
30004956,Period Basis,6KFH-X,HIX4-H,-0.37,30004955:30004957:30004958:30004960
30000471,Detorid,5P4-QA,M-XUZZ,-0.46,30000469:30000479
30000474,Detorid,1RG-GU,1-PGSG,-0.50,30000473
30000476,Detorid,1RG-GU,A-C5TC,-0.24,30000475:30000477:30000478
30000477,Detorid,1RG-GU,RZ-PIY,-0.23,30000476:30000478:30000500
30000483,Detorid,ZPI-2E,77S8-E,-0.82,30000479:30000482:30000484:30004878
30000486,Detorid,D-95MV,EDQG-L,-0.21,30000485:30000489
30000500,Detorid,T875-C,F9O-U9,-0.17,30000477:30000501:30000505
30000503,Detorid,T875-C,E-ACV6,-0.16,30000501:30000504:30000506
30000513,Detorid,4SRW-B,62O-UE,-0.56,30000512:30002181
30000514,Detorid,HOV-VI,U0W-DR,-0.24,30000478:30000515:30000516
30001848,Stain,H26A-B,G-ME2K,-0.26,30001847
30001852,Stain,Y-2D6Q,FV-SE8,-0.08,30001851:30001853
30002143,Immensea,K-N3MD,B-KDOZ,-0.25,30002141:30002159
30002166,Immensea,YENX-U,U9U-TQ,-0.35,30002165:30002168
30002167,Immensea,YENX-U,6-I162,-0.48,30002165:30002168
30002589,Impass,ZYR-NF,9I-SRF,-0.21,30002588:30002592:30002593
30002590,Impass,ZYR-NF,9-IIBL,-0.10,30002588:30002591:30002593
30004755,Delve,W-4U1E,J-LPX7,-0.69,30004752:30004757
30004763,Delve,O-EIMK,Y-OMTZ,-0.93,30004761
30004767,Delve,SG-CTQ,HZAQ-W,-0.58,30004766:30004770
30004768,Delve,SG-CTQ,7G-QIG,-0.69,30004766:30004770
30004769,Delve,SG-CTQ,NIDJ-K,-0.61,30004766:30004771
30004770,Delve,SG-CTQ,PS-94K,-0.75,30004766:30004767:30004768
30004781,Delve,LSC-4P,8F-TK3,-0.63,30004780:30004782
30004785,Delve,1-A81R,Y5C-YD,-0.24,30004784:30004786:30004787
30004791,Delve,F-I56R,C6Y-ZF,-0.56,30004790:30004792:30004794
30004792,Delve,F-I56R,6Z-CKS,-0.57,30004790:30004791:30004794:30004795
30004793,Delve,F-I56R,G-M5L3,-0.78,30004790:30004794
30004820,Tenerifis,CL-QB2,ZMV9-A,-0.23,30002162:30004819:30004821
30004823,Tenerifis,CL-QB2,M-4KDB,-0.25,30004821:30004822
30004831,Tenerifis,ZQ7-QS,ABE-M2,-0.36,30004822:30004832:30004834
30004928,Period Basis,XOV7-5,35-JWD,-0.02,30004927:30004929:30004930:30004932
30004955,Period Basis,6KFH-X,ZU-MS3,-0.26,30004939:30004956
30004957,Period Basis,6KFH-X,GR-J8B,-0.37,30004956
30004958,Period Basis,6KFH-X,OY0-2T,-0.55,30004956:30004959
30000479,Detorid,ZPI-2E,SLVP-D,-0.57,30000471:30000480:30000481:30000483
30000482,Detorid,ZPI-2E,HZFJ-M,-0.71,30000480:30000483
30000489,Detorid,D-95MV,J-L9MA,-0.24,30000486
30000504,Detorid,T875-C,BOZ1-O,-0.15,30000503:30000505:30000507
30000505,Detorid,T875-C,QIMO-2,-0.15,30000500:30000504
30000506,Detorid,T875-C,Z-2Y2Y,-0.15,30000503
30000515,Detorid,HOV-VI,SY-UWN,-0.18,30000514:30000517
30000516,Detorid,HOV-VI,DX-DFJ,-0.27,30000514:30000518:30000519
30001853,Stain,Y-2D6Q,FZSW-Y,-0.06,30001852:30001854
30002159,Immensea,EL8Z-M,9-XN3F,-0.35,30002143:30002160:30002162
30002162,Immensea,EL8Z-M,Y-FZ5N,-0.41,30002159:30002164:30004820
30002168,Immensea,YENX-U,08-N7Q,-0.72,30002166:30002167:30002169
30002181,Immensea,IJE6-J,M-ZJWJ,-0.47,30000513:30002179:30002180:30002185
30002591,Impass,ZYR-NF,5GQ-S9,-0.06,30002590:30002626
30002592,Impass,ZYR-NF,YALR-F,-0.30,30002589:30002594
30002593,Impass,ZYR-NF,68FT-6,-0.21,30002589:30002590:30002595:30002596:30002597
30004771,Delve,SG-CTQ,8RQJ-2,-0.60,30004769
30004786,Delve,1-A81R,31X-RE,-0.36,30004785:30004787:30004789
30004787,Delve,1-A81R,Q-02UL,-0.57,30004785:30004786:30004788:30004789
30004794,Delve,F-I56R,KBAK-I,-0.64,30004791:30004792:30004793
30004795,Delve,F-I56R,M-SRKS,-0.23,30004792
30004821,Tenerifis,CL-QB2,FE-6YQ,-0.20,30004820:30004823
30004832,Tenerifis,ZQ7-QS,IL-YTR,-0.59,30004831:30004833
30004834,Tenerifis,ZQ7-QS,U2U5-A,-0.42,30004831:30004835:30004837
30004878,Tenerifis,W-3E44,46DP-O,-0.66,30000483:30004870:30004879:30004882
30004929,Period Basis,XOV7-5,F-M1FU,-0.32,30004928:30004931
30004930,Period Basis,XOV7-5,0-NTIS,-0.03,30004928:30004932:30004933
30004932,Period Basis,XOV7-5,XZ-SKZ,-0.04,30001926:30004928:30004930
30004939,Period Basis,N-39FI,CW9-1Y,-0.16,30004936:30004955
30004959,Period Basis,6KFH-X,E2-RDQ,-0.92,30004958
30000480,Detorid,ZPI-2E,0-G8NO,-0.69,30000479:30000482
30000481,Detorid,ZPI-2E,QRFJ-Q,-0.53,30000479
30000507,Detorid,T875-C,Q0J-RH,-0.14,30000504
30000517,Detorid,HOV-VI,X-31TE,-0.20,30000515
30000518,Detorid,HOV-VI,DVWV-3,-0.36,30000516:30000519:30000520
30000519,Detorid,HOV-VI,KE-0FB,-0.25,30000516:30000518:30000520
30001854,Stain,Y-2D6Q,UF-KKH,-0.05,30001853:30001855
30001926,Stain,W-ULNA,CJF-1P,-0.10,30001925:30001929:30004932
30002160,Immensea,EL8Z-M,AC-7LZ,-0.30,30002159:30002161:30002163
30002164,Immensea,EL8Z-M,U79-JF,-0.56,30002162:30002172
30002169,Immensea,YENX-U,Y-C4AL,-0.69,30002168:30002170
30002179,Immensea,IJE6-J,O7-VJ5,-0.57,30002178:30002180:30002181:30002182
30002180,Immensea,IJE6-J,FRTC-5,-0.60,30002178:30002179:30002181:30002184
30002185,Immensea,IJE6-J,NI-J0B,-0.49,30002181
30002594,Impass,ZYR-NF,IV-UNR,-0.44,30002592:30004404
30002595,Impass,ZYR-NF,IRE-98,-0.26,30002593:30002598:30002599:30002612
30002596,Impass,ZYR-NF,HOHF-B,-0.14,30002593:30002605
30002597,Impass,ZYR-NF,Y-6B0E,-0.25,30002593:30002598
30002626,Impass,QZJ-FL,D-L4H0,-0.07,30002591:30002627:30002628
30004788,Delve,1-A81R,7UTB-F,-0.86,30004787
30004789,Delve,1-A81R,5-6QW7,-0.43,30004786:30004787
30004833,Tenerifis,ZQ7-QS,KW-OAM,-0.65,30004832:30004836
30004835,Tenerifis,ZQ7-QS,EQWO-Y,-0.36,30004834:30004837
30004837,Tenerifis,ZQ7-QS,QI9-42,-0.31,30004834:30004835:30004838
30004870,Tenerifis,BZZ-1U,T6GY-Y,-0.49,30004869:30004871:30004872:30004878
30004879,Tenerifis,W-3E44,9-980U,-0.74,30004878:30004880:30004881
30004882,Tenerifis,W-3E44,ZO-P5K,-0.66,30004878:30004880:30004926
30004931,Period Basis,XOV7-5,VR-YIQ,-0.07,30004929:30004933:30004940
30004933,Period Basis,XOV7-5,I6M-9U,-0.04,30004930:30004931:30004934
30004936,Period Basis,N-39FI,VYO-68,-0.19,30004934:30004937:30004939
30000520,Detorid,HOV-VI,I-9GI1,-0.20,30000518:30000519:30002163
30001855,Stain,Y-2D6Q,O5Y3-W,-0.08,30001854:30001856
30001925,Stain,W-ULNA,VNPF-7,-0.11,30001923:30001926:30001929
30001929,Stain,W-ULNA,Z-XMUC,-0.13,30001925:30001926
30002161,Immensea,EL8Z-M,LBA-SO,-0.27,30002160:30002163
30002163,Immensea,EL8Z-M,E8-YS9,-0.30,30000520:30002160:30002161
30002170,Immensea,YENX-U,CKX-RW,-0.63,30002169:30002171:30002178
30002172,Immensea,WTE-CK,W4E-IT,-0.60,30002164:30002173:30002175
30002178,Immensea,IJE6-J,KCDX-7,-0.58,30002170:30002179:30002180
